pattern,metric_name,input_type,size,run_id,elapsed_sec,status
mixed-density,ttf,binary,8192,0,0.0013109147548675,ok
mixed-density,ttf,binary,8192,1,0.0011856192722916,ok
mixed-density,ttf,binary,8192,2,0.0011774655431509,ok
mixed-density,ttf,binary,8192,3,0.0011832481250166,ok
mixed-density,ttf,binary,8192,4,0.0011836802586913,ok
mixed-density,ttf,binary,16384,0,0.0020346213132143,ok
mixed-density,ttf,binary,16384,1,0.0018626386299729,ok
mixed-density,ttf,binary,16384,2,0.0019057020545005,ok
mixed-density,ttf,binary,16384,3,0.0018694829195737,ok
mixed-density,ttf,binary,16384,4,0.0019065970554947,ok
mixed-density,ttf,binary,32768,0,0.0033937450498342,ok
mixed-density,ttf,binary,32768,1,0.0031136749312281,ok
mixed-density,ttf,binary,32768,2,0.0031530195847153,ok
mixed-density,ttf,binary,32768,3,0.003080460242927,ok
mixed-density,ttf,binary,32768,4,0.003146999515593,ok
mixed-density,ttf,binary,65536,0,0.0059918342158198,ok
mixed-density,ttf,binary,65536,1,0.0055239349603652,ok
mixed-density,ttf,binary,65536,2,0.0056178430095314,ok
mixed-density,ttf,binary,65536,3,0.0055326772853732,ok
mixed-density,ttf,binary,65536,4,0.0055889645591378,ok
mixed-density,ttf,binary,131072,0,0.0117578906938433,ok
mixed-density,ttf,binary,131072,1,0.0108893467113375,ok
mixed-density,ttf,binary,131072,2,0.0108591886237263,ok
mixed-density,ttf,binary,131072,3,0.0108882831409573,ok
mixed-density,ttf,binary,131072,4,0.0109195876866579,ok
mixed-density,ttf,binary,262144,0,0.0228370185941457,ok
mixed-density,ttf,binary,262144,1,0.021462301723659,ok
mixed-density,ttf,binary,262144,2,0.021473865956068,ok
mixed-density,ttf,binary,262144,3,0.021406409330666,ok
mixed-density,ttf,binary,262144,4,0.0214294539764523,ok
mixed-density,ttf,binary,524288,0,0.0448509203270077,ok
mixed-density,ttf,binary,524288,1,0.0433464748784899,ok
mixed-density,ttf,binary,524288,2,0.0425840187817812,ok
mixed-density,ttf,binary,524288,3,0.042658818885684,ok
mixed-density,ttf,binary,524288,4,0.0425677057355642,ok
mixed-density,ttf,binary,1048576,0,0.0927228983491659,ok
mixed-density,ttf,binary,1048576,1,0.0880039827898144,ok
mixed-density,ttf,binary,1048576,2,0.0879403436556458,ok
mixed-density,ttf,binary,1048576,3,0.0878895856440067,ok
mixed-density,ttf,binary,1048576,4,0.0880300812423229,ok
mixed-density,vus_pr,continuous,256,0,0.0654723243787884,ok
mixed-density,vus_pr,continuous,256,1,0.0649334173649549,ok
mixed-density,vus_pr,continuous,256,2,0.0653901062905788,ok
mixed-density,vus_pr,continuous,256,3,0.0653348825871944,ok
mixed-density,vus_pr,continuous,256,4,0.0655234642326831,ok
mixed-density,vus_pr,continuous,512,0,0.1076091565191745,ok
mixed-density,vus_pr,continuous,512,1,0.1075615817680955,ok
mixed-density,vus_pr,continuous,512,2,0.1069373115897178,ok
mixed-density,vus_pr,continuous,512,3,0.1073304275050759,ok
mixed-density,vus_pr,continuous,512,4,0.1076121181249618,ok
mixed-density,vus_pr,continuous,1024,0,0.1862661698833108,ok
mixed-density,vus_pr,continuous,1024,1,0.1868792278692126,ok
mixed-density,vus_pr,continuous,1024,2,0.1866037128493189,ok
mixed-density,vus_pr,continuous,1024,3,0.186486929655075,ok
mixed-density,vus_pr,continuous,1024,4,0.1867148419842124,ok
mixed-density,vus_pr,continuous,2048,0,0.305954004637897,ok
mixed-density,vus_pr,continuous,2048,1,0.3061177274212241,ok
mixed-density,vus_pr,continuous,2048,2,0.3044555624946952,ok
mixed-density,vus_pr,continuous,2048,3,0.3061007792130112,ok
mixed-density,vus_pr,continuous,2048,4,0.3039480475708842,ok
mixed-density,vus_pr,continuous,4096,0,0.5732721406966448,ok
mixed-density,vus_pr,continuous,4096,1,0.5728157507255673,ok
mixed-density,vus_pr,continuous,4096,2,0.5767548950389028,ok
mixed-density,vus_pr,continuous,4096,3,0.5761795984581113,ok
mixed-density,vus_pr,continuous,4096,4,0.575997662730515,ok
mixed-density,vus_pr,continuous,8192,0,1.1012577395886185,ok
mixed-density,vus_pr,continuous,8192,1,1.0956895286217332,ok
mixed-density,vus_pr,continuous,8192,2,1.0950139593333006,ok
mixed-density,vus_pr,continuous,8192,3,1.089877082966268,ok
mixed-density,vus_pr,continuous,8192,4,1.10007406771183,ok
mixed-density,vus_pr,continuous,16384,0,2.213188551366329,ok
mixed-density,vus_pr,continuous,16384,1,2.2131668515503407,ok
mixed-density,vus_pr,continuous,16384,2,2.204222277738154,ok
mixed-density,vus_pr,continuous,16384,3,2.1906159417703748,ok
mixed-density,vus_pr,continuous,16384,4,2.185836542397737,ok
mixed-density,vus_pr,continuous,32768,0,4.356889299117029,ok
mixed-density,vus_pr,continuous,32768,1,4.421145337633789,ok
mixed-density,vus_pr,continuous,32768,2,4.3791543282568455,ok
mixed-density,vus_pr,continuous,32768,3,4.394821957685053,ok
mixed-density,vus_pr,continuous,32768,4,4.384459964931011,ok
mixed-density,vus_pr,continuous,65536,0,8.752348711714149,ok
mixed-density,vus_pr,continuous,65536,1,8.878151730634272,ok
mixed-density,vus_pr,continuous,65536,2,8.778351177461445,ok
mixed-density,vus_pr,continuous,65536,3,8.733997523784637,ok
mixed-density,vus_pr,continuous,65536,4,8.733736185356975,ok
mixed-density,vus_pr,continuous,131072,0,17.538590553216636,ok
mixed-density,vus_pr,continuous,131072,1,17.684112291783094,ok
mixed-density,vus_pr,continuous,131072,2,17.600502118468285,ok
mixed-density,vus_pr,continuous,131072,3,17.579012157395482,ok
mixed-density,vus_pr,continuous,131072,4,17.70033425092697,ok
mixed-density,vus_pr,continuous,262144,0,35.13703936710954,ok
mixed-density,vus_pr,continuous,262144,1,35.21071491483599,ok
mixed-density,vus_pr,continuous,262144,2,35.28553476836532,ok
mixed-density,vus_pr,continuous,262144,3,35.15494465548545,ok
mixed-density,vus_pr,continuous,262144,4,35.29814906232059,ok
mixed-density,vus_pr,continuous,524288,0,70.83397287596017,ok
mixed-density,vus_pr,continuous,524288,1,70.78536046948284,ok
mixed-density,vus_pr,continuous,524288,2,70.97524811234325,ok
mixed-density,vus_pr,continuous,524288,3,70.90299460384995,ok
mixed-density,vus_pr,continuous,524288,4,71.07444681506604,ok
mixed-density,vus_pr,continuous,1048576,0,143.79729020409286,ok
mixed-density,vus_pr,continuous,1048576,1,144.54628890566528,ok
mixed-density,vus_pr,continuous,1048576,2,143.51457376033068,ok
mixed-density,vus_pr,continuous,1048576,3,144.42306093033403,ok
mixed-density,vus_pr,continuous,1048576,4,144.80880034342408,ok
mixed-density,vus_roc,continuous,256,0,0.0657362388446927,ok
mixed-density,vus_roc,continuous,256,1,0.0653171753510832,ok
mixed-density,vus_roc,continuous,256,2,0.0652307728305459,ok
mixed-density,vus_roc,continuous,256,3,0.0667932545766234,ok
mixed-density,vus_roc,continuous,256,4,0.0654363613575697,ok
mixed-density,vus_roc,continuous,512,0,0.1072926642373204,ok
mixed-density,vus_roc,continuous,512,1,0.1070659337565302,ok
mixed-density,vus_roc,continuous,512,2,0.1076744431629777,ok
mixed-density,vus_roc,continuous,512,3,0.1073531843721866,ok
mixed-density,vus_roc,continuous,512,4,0.1071110926568508,ok
mixed-density,vus_roc,continuous,1024,0,0.18552484549582,ok
mixed-density,vus_roc,continuous,1024,1,0.1867784364148974,ok
mixed-density,vus_roc,continuous,1024,2,0.186247537843883,ok
mixed-density,vus_roc,continuous,1024,3,0.1881459280848503,ok
mixed-density,vus_roc,continuous,1024,4,0.1869590543210506,ok
mixed-density,vus_roc,continuous,2048,0,0.3054990628734231,ok
mixed-density,vus_roc,continuous,2048,1,0.3036393336951732,ok
mixed-density,vus_roc,continuous,2048,2,0.3029739968478679,ok
mixed-density,vus_roc,continuous,2048,3,0.3047196324914694,ok
mixed-density,vus_roc,continuous,2048,4,0.3040631711483001,ok
mixed-density,vus_roc,continuous,4096,0,0.5761162731796503,ok
mixed-density,vus_roc,continuous,4096,1,0.5768624488264322,ok
mixed-density,vus_roc,continuous,4096,2,0.5798554895445704,ok
mixed-density,vus_roc,continuous,4096,3,0.5757298851385713,ok
mixed-density,vus_roc,continuous,4096,4,0.5772921275347471,ok
mixed-density,vus_roc,continuous,8192,0,1.1004432067275047,ok
mixed-density,vus_roc,continuous,8192,1,1.1030368013307452,ok
mixed-density,vus_roc,continuous,8192,2,1.101873490028083,ok
mixed-density,vus_roc,continuous,8192,3,1.098529851064086,ok
mixed-density,vus_roc,continuous,8192,4,1.1017373008653522,ok
mixed-density,vus_roc,continuous,16384,0,2.202157733030617,ok
mixed-density,vus_roc,continuous,16384,1,2.201179957948625,ok
mixed-density,vus_roc,continuous,16384,2,2.1984708020463586,ok
mixed-density,vus_roc,continuous,16384,3,2.2066268157213926,ok
mixed-density,vus_roc,continuous,16384,4,2.2058895509690046,ok
mixed-density,vus_roc,continuous,32768,0,4.415041885338724,ok
mixed-density,vus_roc,continuous,32768,1,4.379650687798858,ok
mixed-density,vus_roc,continuous,32768,2,4.377511349506676,ok
mixed-density,vus_roc,continuous,32768,3,4.413970293477178,ok
mixed-density,vus_roc,continuous,32768,4,4.393790987320244,ok
mixed-density,vus_roc,continuous,65536,0,8.780229516327381,ok
mixed-density,vus_roc,continuous,65536,1,8.836956290528178,ok
mixed-density,vus_roc,continuous,65536,2,8.753981844522059,ok
mixed-density,vus_roc,continuous,65536,3,8.740292496047914,ok
mixed-density,vus_roc,continuous,65536,4,8.714014490135014,ok
mixed-density,vus_roc,continuous,131072,0,17.589914568699896,ok
mixed-density,vus_roc,continuous,131072,1,17.57732310052961,ok
mixed-density,vus_roc,continuous,131072,2,17.55332355480641,ok
mixed-density,vus_roc,continuous,131072,3,17.52472078707069,ok
mixed-density,vus_roc,continuous,131072,4,17.567138749174774,ok
mixed-density,vus_roc,continuous,262144,0,35.142269290052354,ok
mixed-density,vus_roc,continuous,262144,1,35.3007153859362,ok
mixed-density,vus_roc,continuous,262144,2,35.48973191250116,ok
mixed-density,vus_roc,continuous,262144,3,35.495686375536025,ok
mixed-density,vus_roc,continuous,262144,4,35.478401405736804,ok
mixed-density,vus_roc,continuous,524288,0,70.40885944478214,ok
mixed-density,vus_roc,continuous,524288,1,71.03932234831154,ok
mixed-density,vus_roc,continuous,524288,2,70.91578154824674,ok
mixed-density,vus_roc,continuous,524288,3,71.06884776614606,ok
mixed-density,vus_roc,continuous,524288,4,71.32054920122027,ok
mixed-density,vus_roc,continuous,1048576,0,142.5436462489888,ok
mixed-density,vus_roc,continuous,1048576,1,144.79016858432442,ok
mixed-density,vus_roc,continuous,1048576,2,144.29985714145005,ok
mixed-density,vus_roc,continuous,1048576,3,144.82491541933268,ok
mixed-density,vus_roc,continuous,1048576,4,144.06932866200805,ok
mixed-density,wdd,binary,256,0,0.0026635024696588,ok
mixed-density,wdd,binary,256,1,0.002563695423305,ok
mixed-density,wdd,binary,256,2,0.0025330437347292,ok
mixed-density,wdd,binary,256,3,0.0025400854647159,ok
mixed-density,wdd,binary,256,4,0.0024589542299509,ok
mixed-density,wdd,binary,512,0,0.004467892460525,ok
mixed-density,wdd,binary,512,1,0.0045332200825214,ok
mixed-density,wdd,binary,512,2,0.0044268034398555,ok
mixed-density,wdd,binary,512,3,0.0043870322406291,ok
mixed-density,wdd,binary,512,4,0.0044846665114164,ok
mixed-density,wdd,binary,1024,0,0.008653363212943,ok
mixed-density,wdd,binary,1024,1,0.0086912782862782,ok
mixed-density,wdd,binary,1024,2,0.0087388586252927,ok
mixed-density,wdd,binary,1024,3,0.0086563788354396,ok
mixed-density,wdd,binary,1024,4,0.0086423326283693,ok
mixed-density,wdd,binary,2048,0,0.0169640462845563,ok
mixed-density,wdd,binary,2048,1,0.016696274280548,ok
mixed-density,wdd,binary,2048,2,0.0166229661554098,ok
mixed-density,wdd,binary,2048,3,0.0168221285566687,ok
mixed-density,wdd,binary,2048,4,0.0167233599349856,ok
mixed-density,wdd,binary,4096,0,0.0335877444595098,ok
mixed-density,wdd,binary,4096,1,0.0333566134795546,ok
mixed-density,wdd,binary,4096,2,0.0332021275535225,ok
mixed-density,wdd,binary,4096,3,0.0331891737878322,ok
mixed-density,wdd,binary,4096,4,0.033181901089847,ok
mixed-density,wdd,binary,8192,0,0.0661559412255883,ok
mixed-density,wdd,binary,8192,1,0.0661471001803875,ok
mixed-density,wdd,binary,8192,2,0.066606018692255,ok
mixed-density,wdd,binary,8192,3,0.0656802663579583,ok
mixed-density,wdd,binary,8192,4,0.0661188112571835,ok
mixed-density,wdd,binary,16384,0,0.1316212434321642,ok
mixed-density,wdd,binary,16384,1,0.1325534079223871,ok
mixed-density,wdd,binary,16384,2,0.1328899171203375,ok
mixed-density,wdd,binary,16384,3,0.1339381719008088,ok
mixed-density,wdd,binary,16384,4,0.1316927876323461,ok
mixed-density,wdd,binary,32768,0,0.2653317423537373,ok
mixed-density,wdd,binary,32768,1,0.2650085212662816,ok
mixed-density,wdd,binary,32768,2,0.2656500628218055,ok
mixed-density,wdd,binary,32768,3,0.2642112243920564,ok
mixed-density,wdd,binary,32768,4,0.2645083293318748,ok
mixed-density,wdd,binary,65536,0,0.5293161114677787,ok
mixed-density,wdd,binary,65536,1,0.531319105066359,ok
mixed-density,wdd,binary,65536,2,0.5283576874062419,ok
mixed-density,wdd,binary,65536,3,0.5288300570100546,ok
mixed-density,wdd,binary,65536,4,0.5360838565975428,ok
mixed-density,wdd,binary,131072,0,1.0603935308754444,ok
mixed-density,wdd,binary,131072,1,1.0484600951895118,ok
mixed-density,wdd,binary,131072,2,1.058956083841622,ok
mixed-density,wdd,binary,131072,3,1.0663316724821923,ok
mixed-density,wdd,binary,131072,4,1.056066636927426,ok
mixed-density,wdd,binary,262144,0,2.105901782400906,ok
mixed-density,wdd,binary,262144,1,2.12479607667774,ok
mixed-density,wdd,binary,262144,2,2.107900219038129,ok
mixed-density,wdd,binary,262144,3,2.113425919786096,ok
mixed-density,wdd,binary,262144,4,2.108291574753821,ok
mixed-density,wdd,binary,524288,0,4.184253266081214,ok
mixed-density,wdd,binary,524288,1,4.216245562769473,ok
mixed-density,wdd,binary,524288,2,4.197030450217426,ok
mixed-density,wdd,binary,524288,3,4.208460867404938,ok
mixed-density,wdd,binary,524288,4,4.212360159493983,ok
mixed-density,wdd,binary,1048576,0,8.4694092432037,ok
mixed-density,wdd,binary,1048576,1,8.436844206415117,ok
mixed-density,wdd,binary,1048576,2,8.438865393400192,ok
mixed-density,wdd,binary,1048576,3,8.39801971334964,ok
mixed-density,wdd,binary,1048576,4,8.386512162163854,ok
short-bursts,adc,binary,256,0,0.0005526356399059,ok
short-bursts,adc,binary,256,1,0.0004789941012859,ok
short-bursts,adc,binary,256,2,0.0004686005413532,ok
short-bursts,adc,binary,256,3,0.0004694266244769,ok
short-bursts,adc,binary,256,4,0.0004729339852929,ok
short-bursts,adc,binary,512,0,0.0005196267738938,ok
short-bursts,adc,binary,512,1,0.0004910426214337,ok
short-bursts,adc,binary,512,2,0.0004914663732051,ok
short-bursts,adc,binary,512,3,0.0005403161048889,ok
short-bursts,adc,binary,512,4,0.0004926165565848,ok
short-bursts,adc,binary,1024,0,0.0005385028198361,ok
short-bursts,adc,binary,1024,1,0.0005857069045305,ok
short-bursts,adc,binary,1024,2,0.0005088532343506,ok
short-bursts,adc,binary,1024,3,0.0005069375038146,ok
short-bursts,adc,binary,1024,4,0.0005152318626642,ok
short-bursts,adc,binary,2048,0,0.0005623567849397,ok
short-bursts,adc,binary,2048,1,0.0005417326465249,ok
short-bursts,adc,binary,2048,2,0.0005409065634012,ok
short-bursts,adc,binary,2048,3,0.0005417270585894,ok
short-bursts,adc,binary,2048,4,0.0005412511527538,ok
short-bursts,adc,binary,4096,0,0.0006209183484315,ok
short-bursts,adc,binary,4096,1,0.0006560515612363,ok
short-bursts,adc,binary,4096,2,0.0006760889664292,ok
short-bursts,adc,binary,4096,3,0.0006402758881449,ok
short-bursts,adc,binary,4096,4,0.0006783055141568,ok
short-bursts,adc,binary,8192,0,0.0007464028894901,ok
short-bursts,adc,binary,8192,1,0.0007160669192671,ok
short-bursts,adc,binary,8192,2,0.0007662149146199,ok
short-bursts,adc,binary,8192,3,0.0007143300026655,ok
short-bursts,adc,binary,8192,4,0.0008047465234994,ok
short-bursts,adc,binary,16384,0,0.0009694555774331,ok
short-bursts,adc,binary,16384,1,0.0009561106562614,ok
short-bursts,adc,binary,16384,2,0.0009332662448287,ok
short-bursts,adc,binary,16384,3,0.0009390329942107,ok
short-bursts,adc,binary,16384,4,0.0009428756311535,ok
short-bursts,adc,binary,32768,0,0.0014589494094252,ok
short-bursts,adc,binary,32768,1,0.0013954266905784,ok
short-bursts,adc,binary,32768,2,0.0014702621847391,ok
short-bursts,adc,binary,32768,3,0.0013931039720773,ok
short-bursts,adc,binary,32768,4,0.0014778599143028,ok
short-bursts,adc,binary,65536,0,0.0023601157590746,ok
short-bursts,adc,binary,65536,1,0.0022057257592678,ok
short-bursts,adc,binary,65536,2,0.0022617131471633,ok
short-bursts,adc,binary,65536,3,0.0022080997005105,ok
short-bursts,adc,binary,65536,4,0.0022497409954667,ok
short-bursts,adc,binary,131072,0,0.0048190243542194,ok
short-bursts,adc,binary,131072,1,0.0047507183626294,ok
short-bursts,adc,binary,131072,2,0.0047404430806636,ok
short-bursts,adc,binary,131072,3,0.0047432212159037,ok
short-bursts,adc,binary,131072,4,0.0047402484342455,ok
short-bursts,adc,binary,262144,0,0.009093347005546,ok
short-bursts,adc,binary,262144,1,0.0089411679655313,ok
short-bursts,adc,binary,262144,2,0.0088768266141414,ok
short-bursts,adc,binary,262144,3,0.0089089851826429,ok
short-bursts,adc,binary,262144,4,0.0089863510802388,ok
short-bursts,adc,binary,524288,0,0.0180454943329095,ok
short-bursts,adc,binary,524288,1,0.0182302817702293,ok
short-bursts,adc,binary,524288,2,0.0182167161256074,ok
short-bursts,adc,binary,524288,3,0.0182830309495329,ok
short-bursts,adc,binary,524288,4,0.0181563924998044,ok
short-bursts,adc,binary,1048576,0,0.0355300400406122,ok
short-bursts,adc,binary,1048576,1,0.0355269769206643,ok
short-bursts,adc,binary,1048576,2,0.0358180664479732,ok
short-bursts,adc,binary,1048576,3,0.0357352467253804,ok
short-bursts,adc,binary,1048576,4,0.0359071949496865,ok
short-bursts,add,binary,256,0,0.0008000424131751,ok
short-bursts,add,binary,256,1,0.0005356818437576,ok
short-bursts,add,binary,256,2,0.0005280254408717,ok
short-bursts,add,binary,256,3,0.000526949763298,ok
short-bursts,add,binary,256,4,0.0005348734557628,ok
short-bursts,add,binary,512,0,0.0006900066509842,ok
short-bursts,add,binary,512,1,0.0006475299596786,ok
short-bursts,add,binary,512,2,0.0006357906386256,ok
short-bursts,add,binary,512,3,0.0006984360516071,ok
short-bursts,add,binary,512,4,0.0006367564201354,ok
short-bursts,add,binary,1024,0,0.0009070243686437,ok
short-bursts,add,binary,1024,1,0.0008258540183305,ok
short-bursts,add,binary,1024,2,0.0008148644119501,ok
short-bursts,add,binary,1024,3,0.000877333804965,ok
short-bursts,add,binary,1024,4,0.0008117873221635,ok
short-bursts,add,binary,2048,0,0.0011763107031583,ok
short-bursts,add,binary,2048,1,0.0011228285729885,ok
short-bursts,add,binary,2048,2,0.001120344735682,ok
short-bursts,add,binary,2048,3,0.0011204732581973,ok
short-bursts,add,binary,2048,4,0.0011182101443409,ok
short-bursts,add,binary,4096,0,0.0018418235704302,ok
short-bursts,add,binary,4096,1,0.0017720432952046,ok
short-bursts,add,binary,4096,2,0.0017737625166773,ok
short-bursts,add,binary,4096,3,0.0017675152048468,ok
short-bursts,add,binary,4096,4,0.0017744405195116,ok
short-bursts,add,binary,8192,0,0.0032891929149627,ok
short-bursts,add,binary,8192,1,0.0031804600730538,ok
short-bursts,add,binary,8192,2,0.0032237162813544,ok
short-bursts,add,binary,8192,3,0.0031246915459632,ok
short-bursts,add,binary,8192,4,0.0031948443502187,ok
short-bursts,add,binary,16384,0,0.0060923816636204,ok
short-bursts,add,binary,16384,1,0.0072957938537001,ok
short-bursts,add,binary,16384,2,0.0066836224868893,ok
short-bursts,add,binary,16384,3,0.0063945287838578,ok
short-bursts,add,binary,16384,4,0.0063741384074091,ok
short-bursts,add,binary,32768,0,0.0127330617979168,ok
short-bursts,add,binary,32768,1,0.0120597928762435,ok
short-bursts,add,binary,32768,2,0.0121149411424994,ok
short-bursts,add,binary,32768,3,0.01170733012259,ok
short-bursts,add,binary,32768,4,0.011696645990014,ok
short-bursts,add,binary,65536,0,0.0229088263586163,ok
short-bursts,add,binary,65536,1,0.0223956191912293,ok
short-bursts,add,binary,65536,2,0.0224613603204488,ok
short-bursts,add,binary,65536,3,0.0225342707708477,ok
short-bursts,add,binary,65536,4,0.022466386668384,ok
short-bursts,add,binary,131072,0,0.0453440994024276,ok
short-bursts,add,binary,131072,1,0.0446364125236868,ok
short-bursts,add,binary,131072,2,0.0450565358623862,ok
short-bursts,add,binary,131072,3,0.0450911466032266,ok
short-bursts,add,binary,131072,4,0.044782125391066,ok
short-bursts,add,binary,262144,0,0.0899981372058391,ok
short-bursts,add,binary,262144,1,0.0885898256674408,ok
short-bursts,add,binary,262144,2,0.0893012136220932,ok
short-bursts,add,binary,262144,3,0.0884944899007678,ok
short-bursts,add,binary,262144,4,0.0886725848540663,ok
short-bursts,add,binary,524288,0,0.1804292304441332,ok
short-bursts,add,binary,524288,1,0.1790929334238171,ok
short-bursts,add,binary,524288,2,0.179042249917984,ok
short-bursts,add,binary,524288,3,0.1783114168792963,ok
short-bursts,add,binary,524288,4,0.1788700548931956,ok
short-bursts,add,binary,1048576,0,0.3603263078257441,ok
short-bursts,add,binary,1048576,1,0.3582477178424597,ok
short-bursts,add,binary,1048576,2,0.3573782378807664,ok
short-bursts,add,binary,1048576,3,0.3579701334238052,ok
short-bursts,add,binary,1048576,4,0.3575834399089217,ok
short-bursts,aff_f,binary,256,0,0.0009178146719932,ok
short-bursts,aff_f,binary,256,1,0.0007095765322446,ok
short-bursts,aff_f,binary,256,2,0.0007053473964333,ok
short-bursts,aff_f,binary,256,3,0.0007132468745112,ok
short-bursts,aff_f,binary,256,4,0.0006987759843468,ok
short-bursts,aff_f,binary,512,0,0.0010766563937067,ok
short-bursts,aff_f,binary,512,1,0.001012934371829,ok
short-bursts,aff_f,binary,512,2,0.0010098600760102,ok
short-bursts,aff_f,binary,512,3,0.0010115420445799,ok
short-bursts,aff_f,binary,512,4,0.0010121306404471,ok
short-bursts,aff_f,binary,1024,0,0.0016981195658445,ok
short-bursts,aff_f,binary,1024,1,0.0016631772741675,ok
short-bursts,aff_f,binary,1024,2,0.0017159739509224,ok
short-bursts,aff_f,binary,1024,3,0.0017417296767234,ok
short-bursts,aff_f,binary,1024,4,0.0016879243776202,ok
short-bursts,aff_f,binary,2048,0,0.0049563348293304,ok
short-bursts,aff_f,binary,2048,1,0.0045412946492433,ok
short-bursts,aff_f,binary,2048,2,0.0045150527730584,ok
short-bursts,aff_f,binary,2048,3,0.004051212221384,ok
short-bursts,aff_f,binary,2048,4,0.004037489183247,ok
short-bursts,aff_f,binary,4096,0,0.0117914676666259,ok
short-bursts,aff_f,binary,4096,1,0.0117325773462653,ok
short-bursts,aff_f,binary,4096,2,0.0117471469566226,ok
short-bursts,aff_f,binary,4096,3,0.0117971887812018,ok
short-bursts,aff_f,binary,4096,4,0.0122390491887927,ok
short-bursts,aff_f,binary,8192,0,0.0410596616566181,ok
short-bursts,aff_f,binary,8192,1,0.0409611221402883,ok
short-bursts,aff_f,binary,8192,2,0.0407436667010188,ok
short-bursts,aff_f,binary,8192,3,0.0411665346473455,ok
short-bursts,aff_f,binary,8192,4,0.0408986061811447,ok
short-bursts,aff_f,binary,16384,0,0.1515272567048669,ok
short-bursts,aff_f,binary,16384,1,0.1517620766535401,ok
short-bursts,aff_f,binary,16384,2,0.1507540792226791,ok
short-bursts,aff_f,binary,16384,3,0.1506699873134493,ok
short-bursts,aff_f,binary,16384,4,0.1526191616430878,ok
short-bursts,aff_f,binary,32768,0,0.6697276988998055,ok
short-bursts,aff_f,binary,32768,1,0.668768996372819,ok
short-bursts,aff_f,binary,32768,2,0.6683624684810638,ok
short-bursts,aff_f,binary,32768,3,0.6669240472838283,ok
short-bursts,aff_f,binary,32768,4,0.6664590612053871,ok
short-bursts,aff_f,binary,65536,0,2.512439797632396,ok
short-bursts,aff_f,binary,65536,1,2.5122772874310613,ok
short-bursts,aff_f,binary,65536,2,2.5038707992061973,ok
short-bursts,aff_f,binary,65536,3,2.5097147384658456,ok
short-bursts,aff_f,binary,65536,4,2.500242286361754,ok
short-bursts,aff_f,binary,131072,0,9.783049745485188,ok
short-bursts,aff_f,binary,131072,1,9.799445415847003,ok
short-bursts,aff_f,binary,131072,2,9.796360272914171,ok
short-bursts,aff_f,binary,131072,3,9.755305637605488,ok
short-bursts,aff_f,binary,131072,4,9.787421206012368,ok
short-bursts,aff_f,binary,262144,0,39.08613441884518,ok
short-bursts,aff_f,binary,262144,1,38.70688635483384,ok
short-bursts,aff_f,binary,262144,2,38.51982937380672,ok
short-bursts,aff_f,binary,262144,3,38.73403359390795,ok
short-bursts,aff_f,binary,262144,4,38.60813847742975,ok
short-bursts,aff_f,binary,524288,0,154.2304568812251,ok
short-bursts,aff_f,binary,524288,1,154.1791944913566,ok
short-bursts,aff_f,binary,524288,2,154.35773267783225,ok
short-bursts,aff_f,binary,524288,3,154.42883186601102,ok
short-bursts,aff_f,binary,524288,4,154.51735391560942,ok
short-bursts,aff_f,binary,1048576,0,619.6414427403361,ok
short-bursts,aff_f,binary,1048576,1,621.9144788933918,ok
short-bursts,aff_f,binary,1048576,2,622.3196930130944,ok
short-bursts,aff_f,binary,1048576,3,619.7415523407981,ok
short-bursts,aff_f,binary,1048576,4,620.5026592398062,ok
short-bursts,bpaf,binary,256,0,0.0006274366751313,ok
short-bursts,bpaf,binary,256,1,0.0006034318357706,ok
short-bursts,bpaf,binary,256,2,0.0005756868049502,ok
short-bursts,bpaf,binary,256,3,0.0005343612283468,ok
short-bursts,bpaf,binary,256,4,0.0005697226151823,ok
short-bursts,bpaf,binary,512,0,0.0006675319746136,ok
short-bursts,bpaf,binary,512,1,0.0006369845941662,ok
short-bursts,bpaf,binary,512,2,0.0006365766748785,ok
short-bursts,bpaf,binary,512,3,0.0006347578018903,ok
short-bursts,bpaf,binary,512,4,0.0006350688636302,ok
short-bursts,bpaf,binary,1024,0,0.000876230187714,ok
short-bursts,bpaf,binary,1024,1,0.0007795933634042,ok
short-bursts,bpaf,binary,1024,2,0.000797132961452,ok
short-bursts,bpaf,binary,1024,3,0.000779265537858,ok
short-bursts,bpaf,binary,1024,4,0.0007766503840684,ok
short-bursts,bpaf,binary,2048,0,0.0010981783270835,ok
short-bursts,bpaf,binary,2048,1,0.0010649506002664,ok
short-bursts,bpaf,binary,2048,2,0.0011300211772322,ok
short-bursts,bpaf,binary,2048,3,0.0010529458522796,ok
short-bursts,bpaf,binary,2048,4,0.0011384021490812,ok
short-bursts,bpaf,binary,4096,0,0.001683147624135,ok
short-bursts,bpaf,binary,4096,1,0.0015766872093081,ok
short-bursts,bpaf,binary,4096,2,0.0015813633799552,ok
short-bursts,bpaf,binary,4096,3,0.0015900135040283,ok
short-bursts,bpaf,binary,4096,4,0.0016279993578791,ok
short-bursts,bpaf,binary,8192,0,0.0027657141909003,ok
short-bursts,bpaf,binary,8192,1,0.0027294335886836,ok
short-bursts,bpaf,binary,8192,2,0.0027344040572643,ok
short-bursts,bpaf,binary,8192,3,0.0027723535895347,ok
short-bursts,bpaf,binary,8192,4,0.002754570916295,ok
short-bursts,bpaf,binary,16384,0,0.0049451645463705,ok
